run,recall_alpha_0.1,recall_alpha_0.25,name
46.0,0.7679817498658078,0.5477724100912507,df_recall_nc_w_demo_ip
47.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
48.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
49.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
50.0,0.7676169983862292,0.5478752017213556,df_recall_nc_w_demo_ip
51.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
52.0,0.7681120387826555,0.5483436574198761,df_recall_nc_w_demo_ip
53.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
54.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
55.0,0.7680150013394053,0.5472810072327886,df_recall_nc_w_demo_ip
56.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
57.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
58.0,0.7675544794188862,0.5477535647027173,df_recall_nc_w_demo_ip
59.0,0.7679002413515688,0.5475998927326361,df_recall_nc_w_demo_ip
60.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
61.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
62.0,0.7676169983862292,0.5478752017213556,df_recall_nc_w_demo_ip
63.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
64.0,0.7679194630872483,0.5476510067114094,df_recall_nc_w_demo_ip
65.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
66.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
67.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
68.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
69.0,0.7679194630872483,0.5476510067114094,df_recall_nc_w_demo_ip
70.0,0.7680495689655172,0.5482219827586207,df_recall_nc_w_demo_ip
71.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
72.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
73.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
74.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
75.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
76.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
77.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
78.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
79.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
80.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
81.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
82.0,0.7675544794188862,0.5477535647027173,df_recall_nc_w_demo_ip
83.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
84.0,0.7681120387826555,0.5483436574198761,df_recall_nc_w_demo_ip
85.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
86.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
87.0,0.7678379828326181,0.5474785407725322,df_recall_nc_w_demo_ip
88.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
89.0,0.7679194630872483,0.5476510067114094,df_recall_nc_w_demo_ip
90.0,0.7679817498658078,0.5477724100912507,df_recall_nc_w_demo_ip
91.0,0.7678379828326181,0.5474785407725322,df_recall_nc_w_demo_ip
92.0,0.7676169983862292,0.5478752017213556,df_recall_nc_w_demo_ip
93.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
94.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
95.0,0.7679817498658078,0.5477724100912507,df_recall_nc_w_demo_ip
96.0,0.7679194630872483,0.5476510067114094,df_recall_nc_w_demo_ip
97.0,0.7680440032197478,0.5476254360075128,df_recall_nc_w_demo_ip
98.0,0.7675544794188862,0.5477535647027173,df_recall_nc_w_demo_ip
