run,precision_alpha_0.1,precision_alpha_0.25,name
74,0.3682701782674908,0.3740034041028397,df_precision_cc_w_demo_ip
75,0.3682795698924731,0.37401433691756275,df_precision_cc_w_demo_ip
76,0.3682795698924731,0.37401433691756275,df_precision_cc_w_demo_ip
77,0.3684399068601111,0.3741715923338707,df_precision_cc_w_demo_ip
78,0.3684210526315789,0.37406015037593987,df_precision_cc_w_demo_ip
79,0.3682701782674908,0.3740034041028397,df_precision_cc_w_demo_ip
80,0.3682701782674908,0.3740034041028397,df_precision_cc_w_demo_ip
81,0.3684399068601111,0.3741715923338707,df_precision_cc_w_demo_ip
82,0.36808357994798674,0.3738229755178908,df_precision_cc_w_demo_ip
83,0.3682701782674908,0.3740034041028397,df_precision_cc_w_demo_ip
84,0.3680761289164198,0.37368704551575543,df_precision_cc_w_demo_ip
85,0.36824415165367036,0.37398046069732005,df_precision_cc_w_demo_ip
86,0.3684399068601111,0.3741715923338707,df_precision_cc_w_demo_ip
87,0.36842811158798283,0.3738823319027182,df_precision_cc_w_demo_ip
88,0.36824415165367036,0.37398046069732005,df_precision_cc_w_demo_ip
89,0.36841163310961966,0.37395973154362416,df_precision_cc_w_demo_ip
90,0.36844694936482375,0.37399355877616747,df_precision_cc_w_demo_ip
91,0.36842811158798283,0.3738823319027182,df_precision_cc_w_demo_ip
92,0.3680742334588488,0.3738120853505469,df_precision_cc_w_demo_ip
93,0.3684210526315789,0.37406015037593987,df_precision_cc_w_demo_ip
94,0.3684304772137165,0.37416062315337095,df_precision_cc_w_demo_ip
95,0.36844694936482375,0.37399355877616747,df_precision_cc_w_demo_ip
96,0.36841163310961966,0.37395973154362416,df_precision_cc_w_demo_ip
97,0.36843752794919954,0.37389321169841694,df_precision_cc_w_demo_ip
98,0.36808357994798674,0.3738229755178908,df_precision_cc_w_demo_ip
99,0.3682701782674908,0.3740034041028397,df_precision_cc_w_demo_ip
0,0.37260690642333155,0.3784219001610306,df_precision_cc_wo_demo_ip
1,0.3726200053633682,0.3783409314382766,df_precision_cc_wo_demo_ip
2,0.37263601326521467,0.37891010128170655,df_precision_cc_wo_demo_ip
3,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
4,0.37260690642333155,0.3784219001610306,df_precision_cc_wo_demo_ip
5,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
6,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
7,0.3726254480286738,0.3788082437275986,df_precision_cc_wo_demo_ip
8,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
9,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
10,0.37261232176486414,0.37875526858577707,df_precision_cc_wo_demo_ip
11,0.3726254480286738,0.3788082437275986,df_precision_cc_wo_demo_ip
12,0.37262289199856474,0.37876749192680303,df_precision_cc_wo_demo_ip
13,0.37258583690987124,0.3783082975679542,df_precision_cc_wo_demo_ip
14,0.37257543103448276,0.3786817528735632,df_precision_cc_wo_demo_ip
15,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
16,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
17,0.37263601326521467,0.37891010128170655,df_precision_cc_wo_demo_ip
18,0.37260175721714184,0.3787430518199749,df_precision_cc_wo_demo_ip
19,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
20,0.37252530681716384,0.3787064409208994,df_precision_cc_wo_demo_ip
21,0.37263601326521467,0.37891010128170655,df_precision_cc_wo_demo_ip
