run,base_recall_micro,crc_recall_micro,rcps_recall_micro,ltt_recall_micro,base_recall_macro,crc_recall_macro,rcps_recall_macro,ltt_recall_macro,base_recall_weighted,crc_recall_weighted,rcps_recall_weighted,ltt_recall_weighted,base_recall_samples,crc_recall_samples,rcps_recall_samples,ltt_recall_samples,base_precision_micro,crc_precision_micro,rcps_precision_micro,ltt_precision_micro,base_precision_macro,crc_precision_macro,rcps_precision_macro,ltt_precision_macro,base_precision_weighted,crc_precision_weighted,rcps_precision_weighted,ltt_precision_weighted,base_precision_samples,crc_precision_samples,rcps_precision_samples,ltt_precision_samples,base_avg_prediction_set_size,base_total_false_positives,base_total_false_negatives,crc_avg_prediction_set_size,crc_total_false_positives,crc_total_false_negatives,rcps_avg_prediction_set_size,rcps_total_false_positives,rcps_total_false_negatives,ltt_avg_prediction_set_size,ltt_total_false_positives,ltt_total_false_negatives,with_demographics
73,0.2814400389199708,0.720749209438093,0.720749209438093,0.0,0.19764719889864388,0.601135935422422,0.601135935422422,0.0,0.2814400389199708,0.720749209438093,0.720749209438093,0.0,0.2977437550362611,0.7424120333064733,0.7424120333064733,0.0,0.5225835591689251,0.42942028985507247,0.42942028985507247,0.0,0.364503039605889,0.3634706562827224,0.3634706562827224,0.0,0.6037200132251307,0.6036895268590531,0.6036895268590531,0.0,0.30083266183185603,0.4764974482943862,0.4764974482943862,0.0,0.5946817082997583,1057,2954,1.8533440773569703,3937,1148,1.8533440773569703,3937,1148,0.0,0,4111,True
74,0.12384876393601552,0.6795928259815802,0.7440620455647116,0.0,0.07420473463707992,0.5933006545864957,0.6630421320168284,0.0,0.12384876393601552,0.6795928259815802,0.7440620455647116,0.0,0.13423810803547434,0.6967213114754098,0.7605482397205052,0.0,0.5941860465116279,0.4269834018577737,0.4156512320606553,0.0,0.35680017717165446,0.37114899693721304,0.36895421369748793,0.0,0.5931264614891975,0.5968434600690744,0.5945874475467157,0.0,0.1354026695332796,0.4611215623040401,0.4463405894472811,0.0,0.23112066648750335,349,3615,1.7648481590970169,3763,1322,1.9849502821822091,4316,1056,0.0,0,4126,True
75,0.2677050377220735,0.7315648576295936,0.7315648576295936,0.0,0.21331240100348925,0.6246036101571958,0.6246036101571958,0.0,0.2677050377220735,0.7315648576295936,0.7315648576295936,0.0,0.2776881720430108,0.7520161290322581,0.7520161290322581,0.0,0.46808510638297873,0.4375545851528384,0.4375545851528384,0.0,0.37123848285763256,0.3710165301721975,0.3710165301721975,0.0,0.6071663318385132,0.6072489413965416,0.6072489413965416,0.0,0.28118279569892474,0.4869623655913978,0.4869623655913978,0.0,0.6317204301075269,1250,3009,1.846774193548387,3864,1103,1.846774193548387,3864,1103,0.0,0,4109,True
76,0.12509126308104163,0.6789973229496228,0.6789973229496228,0.0,0.07904570363572681,0.4829959866793387,0.4829959866793387,0.0,0.12509126308104163,0.6789973229496228,0.6789973229496228,0.0,0.1338709677419355,0.7185483870967742,0.7185483870967742,0.0,0.5376569037656904,0.5051602390005432,0.5051602390005432,0.0,0.3390220609189141,0.36268542504721185,0.36268542504721185,0.0,0.597183503273664,0.6006351202596292,0.6006351202596292,0.0,0.1350806451612903,0.5173387096774194,0.5173387096774194,0.0,0.256989247311828,442,3595,1.4846774193548387,2733,1319,1.4846774193548387,2733,1319,0.0,0,4109,True
77,0.21849148418491485,0.7019464720194647,0.7418491484184915,0.0,0.16065510593326424,0.5711793576284822,0.6210025046844154,0.0,0.21849148418491487,0.7019464720194647,0.7418491484184915,0.0,0.23038688876947877,0.7293121977431488,0.7677324019344438,0.0,0.4944933920704846,0.4415365779002143,0.4306497175141243,0.0,0.3634803189479487,0.3626418338452441,0.362930337499303,0.0,0.5973945524241833,0.602795822512822,0.6016332219991293,0.0,0.2323571556510836,0.4834766254701773,0.46878918144366827,0.0,0.4879097259537883,918,3212,1.7555077915099409,3649,1225,1.9022031166039763,4031,1061,0.0,0,4110,True
78,0.38392204628501825,0.7140073081607795,0.7534713763702802,0.0,0.2781896009651949,0.5929346732109214,0.6405054370731053,0.0,0.38392204628501825,0.7140073081607795,0.7534713763702802,0.0,0.4035982814178303,0.7360365198711063,0.7737647690655209,0.0,0.5011128775834658,0.44933312892840716,0.43698784967504944,0.0,0.3633016671281905,0.370264844597824,0.3687875524658679,0.0,0.593131827606001,0.5987447326626515,0.5969153802910067,0.0,0.40037593984962405,0.5040726817042606,0.48939312567132115,0.0,0.8445220193340494,1569,2529,1.751611170784103,3592,1174,1.9006444683136412,3985,1012,0.0,0,4105,True
79,0.27056539674836205,0.7175442853676293,0.7175442853676293,0.0,0.17514476765683015,0.5826919178163918,0.5826919178163918,0.0,0.27056539674836205,0.7175442853676293,0.7175442853676293,0.0,0.2902445579145391,0.7441547970975544,0.7441547970975544,0.0,0.5594581033617662,0.44884638737097754,0.44884638737097754,0.0,0.3629391770435009,0.3648940567306688,0.3648940567306688,0.0,0.5890941227273607,0.5878986460532721,0.5878986460532721,0.0,0.2933351249664069,0.49207202364955654,0.49207202364955654,0.0,0.5356087073367375,878,3006,1.7704918032786885,3631,1164,1.7704918032786885,3631,1164,0.0,0,4121,True
80,0.352798643082142,0.7177126241822147,0.7446086745820208,0.0,0.2426327805135752,0.5848211395519199,0.6137898956787525,0.0,0.352798643082142,0.7177126241822147,0.7446086745820208,0.0,0.37516796560064497,0.7430798172534265,0.7695511959150766,0.0,0.5239294710327456,0.44615152884470555,0.4401317674018906,0.0,0.3617538470682427,0.3650754458406489,0.3647446895363376,0.0,0.5945193844984804,0.5988972139555798,0.5988675404519149,0.0,0.37646689957896623,0.49811878527277614,0.48947415569291414,0.0,0.7468422467078742,1323,2671,1.7841977962913196,3677,1165,1.876377317925289,3909,1054,0.0,0,4127,True
81,0.3882381649585164,0.7198633479746218,0.7650073206442167,0.6303074670571011,0.26717309575377285,0.568734218116952,0.6248786396238769,0.4726718533930434,0.3882381649585164,0.7198633479746218,0.7650073206442167,0.6303074670571011,0.41120365394948954,0.7491939817302525,0.7924502955400322,0.6612036539494895,0.555710792874607,0.46647691334598357,0.4523156831626028,0.501358695652174,0.3791679590876467,0.369502629200183,0.369513389137257,0.37425520044874255,0.6175045899502791,0.6124748895869955,0.6112085241056456,0.6157936954149813,0.4128156904889844,0.5277180727207594,0.511149919398173,0.5512717177144904,0.7692101020956476,1272,2507,1.6990865126276196,3374,1148,1.8621708758731865,3796,963,1.38420204191295,2569,1515,True
82,0.2770615422038433,0.7355874483094138,0.7650206762344928,0.0,0.21262453968838627,0.6354690043023029,0.6705619719169095,0.0,0.2770615422038433,0.7355874483094138,0.7650206762344928,0.0,0.2885391444713479,0.7534301856335754,0.7820823244552058,0.0,0.47339983374896094,0.42287791917214373,0.41683233929754804,0.0,0.3654822185183942,0.36786751351135255,0.3674944863918921,0.0,0.5954413820867785,0.6041537453246835,0.6030999320103082,0.0,0.28894269572235676,0.4606761725405793,0.45327773293874984,0.0,0.6472962066182405,1267,2972,1.9238633306429918,4127,1087,2.029862792574657,4400,966,0.0,0,4111,True
83,0.1131617289946576,0.6886838271005342,0.6886838271005342,0.0,0.08698995768832535,0.5416179701018603,0.5416179701018603,0.0,0.1131617289946576,0.6886838271005342,0.6886838271005342,0.0,0.11891964525665144,0.7199677506046762,0.7199677506046762,0.0,0.5206703910614525,0.48288779158862594,0.48288779158862594,0.0,0.3954315458676004,0.3766411043405688,0.3766411043405688,0.0,0.621367001715983,0.6089463221626195,0.6089463221626195,0.0,0.1221445847890352,0.5082863029651528,0.5082863029651528,0.0,0.24052674012362268,429,3652,1.5783391561408224,3037,1282,1.5783391561408224,3037,1282,0.0,0,4118,True
84,0.16400580551523947,0.6918238993710691,0.7474600870827286,0.0,0.11860572421028086,0.5907670244990375,0.6471501365098132,0.0,0.16400580551523947,0.6918238993710691,0.7474600870827286,0.0,0.1735793159170482,0.7129006194451926,0.7685160247778077,0.0,0.5227447956823439,0.44905008635578586,0.4409246575342466,0.0,0.3741083655839936,0.37741109658463695,0.376293823652929,0.0,0.5980517067453364,0.5949005187625029,0.5957234146929757,0.0,0.18058173983301912,0.4793069395816501,0.47594038962204865,0.0,0.3493132238082413,619,3456,1.7153245354161055,3509,1274,1.8874225693509292,3918,1044,0.0,0,4134,True
85,0.24123761179598743,0.7135605511240029,0.7135605511240029,0.0,0.1480542900778512,0.5755153199849541,0.5755153199849541,0.0,0.24123761179598743,0.7135605511240029,0.7135605511240029,0.0,0.26136058080129065,0.7415972035493412,0.7415972035493412,0.0,0.5944014294222751,0.45324735145094425,0.45324735145094425,0.0,0.3633260103569746,0.36799730514249074,0.36799730514249074,0.0,0.5830007652226901,0.5942570326249682,0.5942570326249682,0.0,0.26620059155687015,0.49430850587075376,0.49430850587075376,0.0,0.4514654477009949,681,3139,1.7512772250605002,3561,1185,1.7512772250605002,3561,1185,0.0,0,4137,True
86,0.21553398058252426,0.7242718446601941,0.7242718446601941,0.0,0.17494396468601017,0.6381490738421417,0.6381490738421417,0.0,0.21553398058252426,0.7242718446601941,0.7242718446601941,0.0,0.22420741536808167,0.7408651262761956,0.7408651262761956,0.0,0.434654919236417,0.4118134142975435,0.4118134142975435,0.0,0.35707828576778056,0.3658595880892707,0.3658595880892707,0.0,0.5935620026773784,0.6058165667390495,0.6058165667390495,0.0,0.22743148844707148,0.45419129500268673,0.45419129500268673,0.0,0.5488984416980118,1155,3232,1.9468027941966684,4262,1136,1.9468027941966684,4262,1136,0.0,0,4120,True
87,0.39658952496954936,0.7183922046285018,0.7425091352009744,0.0,0.2850919959894859,0.6038879898775337,0.6302926746710652,0.0,0.39658952496954936,0.7183922046285018,0.7425091352009744,0.0,0.4168454935622318,0.7410139484978541,0.7646190987124464,0.0,0.49938650306748467,0.4318980667838313,0.4298406430686786,0.0,0.3608996949900531,0.3646615936719158,0.3661571102192737,0.0,0.6055026216062251,0.6095060841904871,0.6115770238451245,0.0,0.4146548640915593,0.4823855507868383,0.4787643061516451,0.0,0.8744635193133047,1632,2477,1.8315450643776825,3879,1156,1.9020922746781115,4043,1057,0.0,0,4105,True
88,0.38710462287104624,0.7165450121654501,0.7165450121654501,0.7165450121654501,0.25968379853499085,0.5698454898621153,0.5698454898621153,0.5698454898621153,0.38710462287104624,0.7165450121654501,0.7165450121654501,0.7165450121654501,0.41247647216993816,0.7453616563592363,0.7453616563592363,0.7453616563592363,0.5623895369388476,0.46495105778339124,0.46495105778339124,0.46495105778339124,0.3761859456290166,0.3694858288658937,0.3694858288658937,0.3694858288658937,0.6054000005147476,0.600790216068912,0.600790216068912,0.600790216068912,0.40826387021600785,0.5272474679573362,0.5272474679573362,0.5272474679573362,0.760688357085238,1238,2519,1.7031460069911266,3389,1165,1.7031460069911266,3389,1165,1.7031460069911266,3389,1165,True
89,0.14770797962648557,0.6953674508852777,0.6953674508852777,0.0,0.09570984879670996,0.5933483178191415,0.5933483178191415,0.0,0.14770797962648557,0.6953674508852777,0.6953674508852777,0.0,0.15798657718120807,0.716241610738255,0.716241610738255,0.0,0.5375110326566638,0.43525125246698043,0.43525125246698043,0.0,0.3539896718307513,0.36895382898689527,0.36895382898689527,0.0,0.6003136256271573,0.6022047858330908,0.6022047858330908,0.0,0.15986577181208053,0.46903803131991045,0.46903803131991045,0.0,0.30416107382550334,524,3514,1.7683221476510067,3720,1256,1.7683221476510067,3720,1256,0.0,0,4123,True
90,0.0721724388471785,0.6655364495035118,0.7471542746427706,0.0,0.05008053194196804,0.5791026252807371,0.6690368902564736,0.0,0.0721724388471785,0.6655364495035118,0.7471542746427706,0.0,0.07635534084809448,0.6820987654320988,0.7622114868491681,0.0,0.5302491103202847,0.43289224952741023,0.4171737660581474,0.0,0.36930731442915943,0.3729248985454558,0.3715386525333851,0.0,0.6036948845423183,0.6004225181051519,0.600364303278488,0.0,0.07836822329575953,0.459563428162462,0.44847020933977455,0.0,0.15083199141170156,264,3831,1.7037037037037037,3600,1381,1.9847020933977455,4310,1044,0.0,0,4129,True
91,0.310353227771011,0.7118148599269184,0.7420219244823386,0.0,0.2263854350549331,0.5899630951074607,0.6286017650133546,0.0,0.310353227771011,0.7118148599269184,0.7420219244823386,0.0,0.32644849785407726,0.7352467811158798,0.7643508583690987,0.0,0.5126760563380282,0.4399277326106594,0.4335325932251637,0.0,0.37348817786895294,0.36724199168784466,0.3680865431852017,0.0,0.6199664781641723,0.6142063186319756,0.6130756542094505,0.0,0.32658261802575106,0.4844867668097282,0.4778254649499285,0.0,0.6665772532188842,1211,2831,1.7816523605150214,3720,1183,1.884656652360515,3980,1059,0.0,0,4105,True
92,0.2590787228856934,0.666829149402876,0.7075310748233,0.666829149402876,0.19064274498325381,0.517161902505637,0.5574636331910522,0.517161902505637,0.2590787228856934,0.666829149402876,0.7075310748233,0.666829149402876,0.2719203873050027,0.6955352339967724,0.7364174287251211,0.6955352339967724,0.5076408787010506,0.47148026882646904,0.4647774575728466,0.47148026882646904,0.37444820015112795,0.36787035895623355,0.367737823663201,0.36787035895623355,0.5990100876302422,0.6033874159701622,0.6028034605448938,0.6033874159701622,0.2752824098977945,0.5210686749148288,0.5194100771023847,0.5210686749148288,0.5632060247444863,1031,3040,1.5607853684776762,3067,1367,1.6799354491662184,3343,1200,1.5607853684776762,3067,1367,True
93,0.1605089307560558,0.7134817714705163,0.7134817714705163,0.0,0.1071483955453193,0.5575311379014806,0.5575311379014806,0.0,0.1605089307560558,0.7134817714705163,0.7134817714705163,0.0,0.16970998925886144,0.7404672395273899,0.7404672395273899,0.0,0.5779735682819384,0.47522816166883963,0.47522816166883963,0.0,0.38513337821071253,0.3700431883487803,0.3700431883487803,0.0,0.626502581581264,0.6173333305892651,0.6173333305892651,0.0,0.17266380236305048,0.5178571428571429,0.5178571428571429,0.0,0.3047798066595059,479,3431,1.6476906552094521,3220,1171,1.6476906552094521,3220,1171,0.0,0,4087,True
94,0.3351063829787234,0.6740812379110251,0.7059961315280464,0.7724854932301741,0.1889555456717548,0.4760758520240181,0.5161191629292553,0.598781588712021,0.3351063829787234,0.6740812379110251,0.7059961315280464,0.7724854932301741,0.36637120601665324,0.7181036798280956,0.7485898468976632,0.8118452860596294,0.6246056782334385,0.5199552405818725,0.5023223808704628,0.47424669734303104,0.3476172375891527,0.36676384011823654,0.36723444136292044,0.3678537294392496,0.5829075880788038,0.5924792832598148,0.5926756559660452,0.5935070360136521,0.3673560748500313,0.5807592443370042,0.5674635150863998,0.5390813859790492,0.5960247112543647,833,2750,1.4402363685200108,2574,1348,1.561375235025517,2893,1216,1.8095621810367983,3542,941,True
95,0.1461352657004831,0.6917874396135266,0.6917874396135266,0.0,0.09635493101330028,0.5304435551345855,0.5304435551345855,0.0,0.1461352657004831,0.6917874396135266,0.6917874396135266,0.0,0.15727321524422974,0.72638217928073,0.72638217928073,0.0,0.5485040797824116,0.48460236886632824,0.48460236886632824,0.0,0.35852451641925326,0.37099224134755726,0.37099224134755726,0.0,0.596903257772823,0.5967163438722557,0.5967163438722557,0.0,0.16049382716049382,0.5238862050456253,0.5238862050456253,0.0,0.29602791196994094,498,3535,1.5861513687600644,3046,1276,1.5861513687600644,3046,1276,0.0,0,4140,True
96,0.33032886723507915,0.7237515225334957,0.7532277710109623,0.0,0.25126728441706064,0.6166189387480948,0.6487636596140433,0.0,0.33032886723507915,0.7237515225334957,0.7532277710109623,0.0,0.34604026845637587,0.7442953020134229,0.7728859060402684,0.0,0.48119233498935415,0.4318313953488372,0.42595398815263813,0.0,0.3675183581539516,0.3675669106571518,0.36699519150127907,0.0,0.6149910707466898,0.6112181268892671,0.6113301744166602,0.0,0.34778523489932883,0.4740939597315436,0.4665771812080537,0.0,0.756510067114094,1462,2749,1.8469798657718122,3909,1134,1.948724832214765,4167,1013,0.0,0,4105,True
97,0.25484966052376334,0.6825897187196897,0.7257516973811833,0.0,0.18748761524617907,0.5292408924782496,0.5798745417072287,0.0,0.25484966052376334,0.6825897187196897,0.7257516973811833,0.0,0.26978803327072715,0.7153206332170646,0.7565065736517306,0.0,0.5045607297167547,0.4686199433993674,0.4606741573033708,0.0,0.36998672441437536,0.3653414051568777,0.3684375817053674,0.0,0.5923444489806651,0.5932396181098492,0.5954065962314821,0.0,0.2709954386906359,0.5073785886772203,0.5034880601019587,0.0,0.5588945532599946,1032,3073,1.6117520794204454,3192,1309,1.7432251140327342,3504,1131,0.0,0,4124,True
98,0.11441090555014606,0.6470301850048685,0.7076436222005842,0.7580331061343719,0.06694628056081156,0.453045308056651,0.5149795688803332,0.5697536209908037,0.11441090555014606,0.6470301850048685,0.7076436222005842,0.7580331061343719,0.12389023405972559,0.6849609900457359,0.7463007801990853,0.7960721011568469,0.5773955773955773,0.5280095351609059,0.5058291282408213,0.48542478565861263,0.3442551261276585,0.36842274070534936,0.3692161510058489,0.3665035856587642,0.5861319992046715,0.597841166936728,0.5990279445253663,0.5988315046748861,0.12523540489642185,0.5525513406869338,0.5486951842884046,0.5343466953636444,0.2189938122141512,344,3638,1.354317998385795,2376,1450,1.5461393596986817,2840,1201,1.7258541834813022,3301,994,True
99,0.1965065502183406,0.7139737991266376,0.7139737991266376,0.0,0.1566320093247376,0.5930000255348807,0.5930000255348807,0.0,0.1965065502183406,0.7139737991266376,0.7139737991266376,0.0,0.2042461703843053,0.7378392905133029,0.7378392905133029,0.0,0.4581447963800905,0.4434232333885792,0.4434232333885792,0.0,0.3644575513734392,0.3690704022309488,0.3690704022309488,0.0,0.5966470378991295,0.6011368057740247,0.6011368057740247,0.0,0.2139209889814566,0.472050524052674,0.472050524052674,0.0,0.4751410911045418,958,3312,1.7836603063692555,3694,1179,1.7836603063692555,3694,1179,0.0,0,4122,True
0,0.1167953667953668,0.7029440154440154,0.7029440154440154,0.7029440154440154,0.0756186609144895,0.5305466092103653,0.5305466092103653,0.5305466092103653,0.1167953667953668,0.7029440154440154,0.7029440154440154,0.7029440154440154,0.12587224906065486,0.7396672034353193,0.7396672034353193,0.7396672034353193,0.587378640776699,0.4902389767754965,0.4902389767754965,0.4902389767754965,0.38366704179815186,0.3692234021848626,0.3692234021848626,0.3692234021848626,0.604650771038517,0.6010539707165784,0.6010539707165784,0.6010539707165784,0.12743782429772768,0.5335927715154768,0.5335927715154768,0.5335927715154768,0.22114868491680087,340,3660,1.5947396672034353,3029,1231,1.5947396672034353,3029,1231,1.5947396672034353,3029,1231,False
1,0.16370280146163216,0.6971985383678441,0.7532277710109623,0.0,0.1413955171341523,0.6756298895379804,0.7341847758149748,0.0,0.16370280146163216,0.6971985383678441,0.7532277710109623,0.0,0.167739340305712,0.7007240547063556,0.7559667471171896,0.0,0.43215434083601284,0.37672765565354743,0.3762930509918462,0.0,0.37485793799537426,0.36641874144508546,0.3670743766103873,0.0,0.6208749427585948,0.6104213381821134,0.6107635756130968,0.0,0.17591847680343256,0.41356038258693123,0.4059175829087333,0.0,0.41700187717886833,883,3433,2.037275408956825,4735,1243,2.2035398230088497,5125,1013,0.0,0,4105,False
2,0.19534883720930232,0.6900856793145654,0.7363525091799266,0.0,0.1498079151180542,0.5863607937762287,0.6377368231289269,0.0,0.19534883720930232,0.6900856793145654,0.7363525091799266,0.0,0.20462489916644258,0.7093304651788115,0.753966119924711,0.0,0.462877030162413,0.4273802304426925,0.4236619718309859,0.0,0.3609993970419583,0.3644803559201719,0.3666854033977253,0.0,0.6145312256258021,0.6120959435904557,0.6141588526449319,0.0,0.20753786860267098,0.45800842520390783,0.45648471811418834,0.0,0.4635654745899435,926,3287,1.7735950524334498,3777,1266,1.9091153535896745,4092,1077,0.0,0,4085,False
3,0.3649369544131911,0.7065955383123181,0.7349660523763336,0.0,0.2538877088567281,0.5870668556673978,0.6202557084055776,0.0,0.3649369544131911,0.7065955383123181,0.7349660523763336,0.0,0.38866505506312116,0.7334139135106097,0.7612140746709642,0.0,0.525305410122164,0.4451573479987779,0.4398490785081991,0.0,0.36789913702856364,0.3692214033289755,0.3700601163754929,0.0,0.6016277442795912,0.5968269214047929,0.597520476205296,0.0,0.3855761482675262,0.5012087026591459,0.4940460202345779,0.0,0.7695406929895245,1360,2619,1.75825946817083,3632,1210,1.8509266720386786,3860,1093,0.0,0,4124,False
4,0.14233753637245392,0.7012609117361784,0.7589718719689622,0.0,0.08444092426966571,0.5629233501251711,0.6271042678152028,0.0,0.14233753637245392,0.7012609117361784,0.7589718719689622,0.0,0.1541867954911433,0.7285292538915727,0.7843531937734837,0.0,0.6002044989775052,0.46909975669099757,0.4560687745883724,0.0,0.3602113625397583,0.3732862929510849,0.37364356552056455,0.0,0.6178062677708595,0.61125105046156,0.6124026053644518,0.0,0.15539452495974235,0.5191894793344068,0.5114510645911612,0.0,0.26247987117552335,391,3537,1.6545893719806763,3273,1232,1.8419216317767042,3733,994,0.0,0,4124,False
5,0.2918287937743191,0.7334630350194552,0.7334630350194552,0.0,0.22426106275507018,0.6396766608950625,0.6396766608950625,0.0,0.2918287937743191,0.7334630350194552,0.7334630350194552,0.0,0.3043244695138329,0.7503357507386517,0.7503357507386517,0.0,0.4821213338690237,0.43091870267181026,0.43091870267181026,0.0,0.3697022390774897,0.3722717769994193,0.3722717769994193,0.0,0.600619483037121,0.600783316608574,0.600783316608574,0.0,0.31103948428686545,0.47412480974124804,0.47412480974124804,0.0,0.6685468708031158,1289,2912,1.8799355358581789,3983,1096,1.8799355358581789,3983,1096,0.0,0,4112,False
6,0.3112887596899225,0.7003391472868217,0.7284399224806202,0.0,0.218848700772182,0.5498875205224761,0.5770229350447265,0.0,0.3112887596899225,0.7003391472868217,0.7284399224806202,0.0,0.331273508866201,0.7311929070392262,0.7595378828586782,0.0,0.501170046801872,0.46696817961557097,0.46091354996934397,0.0,0.35890821773004294,0.36743803435610944,0.3667786365654397,0.0,0.6034898502339381,0.6074975028742631,0.6074798300040132,0.0,0.32921368439906856,0.51876231416801,0.5155382410890202,0.0,0.6888769478774852,1279,2843,1.6633530360021493,3300,1237,1.752821063944116,3517,1121,0.0,0,4128,False
7,0.1538648517258143,0.7309188138065144,0.7309188138065144,0.0,0.09221071318783917,0.6671726928252776,0.6671726928252776,0.0,0.1538648517258143,0.7309188138065144,0.7309188138065144,0.0,0.16599462365591397,0.7432795698924731,0.7432795698924731,0.0,0.6381048387096774,0.4014686248331108,0.4014686248331108,0.0,0.404332446785656,0.3678338065790971,0.3678338065790971,0.0,0.6248626736771863,0.6108492006763866,0.6108492006763866,0.0,0.16411290322580646,0.40851254480286736,0.40851254480286736,0.0,0.26666666666666666,359,3481,2.013440860215054,4483,1107,2.013440860215054,4483,1107,0.0,0,4114,False
8,0.11891362857841938,0.703205285050159,0.7599706386102275,0.0,0.08890524789870309,0.6380863801310653,0.6984444503063325,0.0,0.11891362857841938,0.703205285050159,0.7599706386102275,0.0,0.12446294307196563,0.7165682062298604,0.7718850698174007,0.0,0.46418338108882523,0.4094600370423137,0.40348142374642765,0.0,0.35300595580808913,0.3676819527463881,0.3667932560123954,0.0,0.5984819265402772,0.6145029631369625,0.6130223261500842,0.0,0.12808807733619765,0.45264948084496953,0.44624955245255987,0.0,0.28114930182599357,561,3601,1.8848012889366272,4145,1213,2.0671321160042964,4592,981,0.0,0,4087,False
9,0.22119140625,0.714111328125,0.76171875,0.0,0.1623296950388928,0.6345417218856002,0.682708417796562,0.0,0.22119140625000003,0.714111328125,0.76171875,0.0,0.23320795271359485,0.7283718430951102,0.7760612573885008,0.0,0.49807586586036284,0.4210450554196056,0.416,0.0,0.372169022527507,0.37031154854867504,0.36957946451706175,0.0,0.6198496605663559,0.6060859361683232,0.6059408716810691,0.0,0.23576034390112843,0.46628156904889845,0.45947519254880886,0.0,0.48871574422353575,913,3190,1.8664696399785061,4022,1171,2.015045674368619,4380,976,0.0,0,4096,False
10,0.2151219512195122,0.7463414634146341,0.7463414634146341,0.0,0.1611443909142417,0.6504752342659229,0.6504752342659229,0.0,0.2151219512195122,0.7463414634146341,0.7463414634146341,0.0,0.226257734732311,0.7641915523271455,0.7641915523271455,0.0,0.5092378752886836,0.43435060326472674,0.43435060326472674,0.0,0.3767013674862452,0.37438729257762127,0.37438729257762127,0.0,0.6114144320218629,0.6082981367545497,0.6082981367545497,0.0,0.23083131557707828,0.4890144381669805,0.4890144381669805,0.0,0.4659671778315846,850,3218,1.895345708905031,3985,1040,1.895345708905031,3985,1040,0.0,0,4100,False
11,0.23752446183953033,0.7370352250489237,0.7370352250489237,0.0,0.1784039520757219,0.634950910895674,0.634950910895674,0.0,0.23752446183953035,0.7370352250489237,0.7370352250489237,0.0,0.24905913978494623,0.7557795698924731,0.7557795698924731,0.0,0.4826043737574553,0.4214575465100014,0.4214575465100014,0.0,0.3627308552111623,0.36382259751494567,0.36382259751494567,0.0,0.6092694560396145,0.6103714522108297,0.6103714522108297,0.0,0.24883512544802866,0.4723118279569892,0.4723118279569892,0.0,0.5408602150537635,1041,3117,1.9217741935483872,4136,1075,1.9217741935483872,4136,1075,0.0,0,4088,False
12,0.14975728155339807,0.6803398058252427,0.733495145631068,0.0,0.13023177111112846,0.6040821112516076,0.6504910189152913,0.0,0.14975728155339807,0.6803398058252427,0.733495145631068,0.0,0.155005382131324,0.6969860064585576,0.7516146393972013,0.0,0.4185888738127544,0.41711309523809526,0.411156462585034,0.0,0.36741756185104474,0.36973525398551166,0.3663188356798838,0.0,0.5844786038757789,0.5900325698416838,0.5879458877863916,0.0,0.15890742734122712,0.43631144599928234,0.4316469321851453,0.0,0.3966630785791173,857,3503,1.8083961248654468,3917,1317,1.9779332615715823,4328,1098,0.0,0,4120,False
13,0.20202751629254165,0.6722181993724354,0.719044170890659,0.0,0.1509220073183818,0.5300816776210656,0.5751752430260856,0.0,0.20202751629254165,0.6722181993724354,0.719044170890659,0.0,0.21298283261802575,0.7027896995708155,0.7501341201716738,0.0,0.5,0.4820006922810661,0.47195817490494296,0.0,0.3813096231678663,0.37744701151689847,0.3754729374235186,0.0,0.6084966107482193,0.5975957936181585,0.596166793940618,0.0,0.21901824034334763,0.5205650929899857,0.5149320457796852,0.0,0.4490343347639485,837,3306,1.5498927038626609,2993,1358,1.6931330472103003,3333,1164,0.0,0,4143,False
14,0.2505516057857318,0.7264035302770286,0.7264035302770286,0.0,0.19087733847919428,0.662469124429192,0.662469124429192,0.0,0.2505516057857318,0.7264035302770286,0.7264035302770286,0.0,0.2622575431034483,0.7373383620689655,0.7373383620689655,0.0,0.47846441947565543,0.4028552005438477,0.4028552005438477,0.0,0.3672148800020531,0.36677433987063285,0.36677433987063285,0.0,0.6249175766770705,0.6151364041159822,0.6151364041159822,0.0,0.26239224137931033,0.4426634339080459,0.4426634339080459,0.0,0.5754310344827587,1114,3057,1.9814116379310345,4392,1116,1.9814116379310345,4392,1116,0.0,0,4079,False
15,0.2923039572711823,0.6970138383102695,0.7280893420733188,0.0,0.223483585292245,0.5907444858696295,0.6242645862933225,0.0,0.2923039572711823,0.6970138383102695,0.7280893420733188,0.0,0.3068242880171951,0.7192369693713058,0.750537345513165,0.0,0.47160203681942814,0.4298547686779458,0.42466723307844806,0.0,0.359991268684912,0.3664799208762057,0.36695930115170766,0.0,0.5811967417515208,0.5971358883046697,0.5984784027709529,0.0,0.303644993730969,0.4659681174995522,0.4599677592692101,0.0,0.685921547555078,1349,2915,1.794465341214401,3808,1248,1.8973670069854918,4063,1120,0.0,0,4119,False
